ANIO,MES,PLACA,OFICINA,SERIE,USO,CLASEAAP,SUBCLASE,CARROCERIA,MARCA,MODELO,ORIGEN,COMBUSTIBLE,FORMULA,PBV,ASIENTOS,ANIOFAB
2019,ENERO,AZH843,LIMA,YV2RG30D7KA838942,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH846,LIMA,YV2RG30D8KA838996,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH845,LIMA,YV2RG30DXKA839101,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH854,LIMA,YV2RG30D7KA838598,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH856,LIMA,YV2RG30D6KA839046,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH855,LIMA,YV2RG30D3KA839098,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZO792,LIMA,YV2VBL0C8JZ118361,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2 R,FRANCE                                                      ,DIESEL,6X2,26500,2,2018
2019,FEBRERO,AZQ734,LIMA,YV2VH70C3JZ119911,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2 R,FRANCE                                                      ,DIESEL,6X2,26500,2,2018
2019,FEBRERO,AZM861,LIMA,YV2VH70C4JZ119237,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2 R,FRANCE                                                      ,DIESEL,6X2,26500,2,2018
2019,FEBRERO,AZK911,LIMA,YV2VH80D4JZ120502,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZK824,LIMA,YV2VH80D6JZ120503,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZP917,LIMA,YV2VH80D3KZ123019,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZP897,LIMA,93KRG30D3JE854047,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FH 6X4R,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,T9V887,TRUJILLO,93KRG30D2JE858088,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FH 6X4R,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZP853,LIMA,93KXG30D7KE860468,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,T9W853,TRUJILLO,93KXG30D4KE861358,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0H822,AREQUIPA,93KXG30D4KE860467,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0H824,AREQUIPA,93KXG30D9KE860363,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,T9W844,TRUJILLO,93KXG30D2KE860475,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0H784,AREQUIPA,93KXG30D4KE861402,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0G947,AREQUIPA,93KXG30D9KE861458,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0G938,AREQUIPA,93KXG30D9KE861400,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0G930,AREQUIPA,93KXG30D7KE861403,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,AZN708,LIMA,93KXG30D4KE860532,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0G915,AREQUIPA,93KXG30D1KE861401,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,AZM726,LIMA,93KXG30D4KE860472,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,AZM902,LIMA,93KXG30D1KE863186,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,EAB733,LIMA,93KXG30D2JE858306,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,FEBRERO,AZM908,LIMA,93KXG30D2JE857329,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,FEBRERO,AZM850,LIMA,93KXG30D6JE858047,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,FEBRERO,AZK754,LIMA,93KXG30D9JE858322,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,FEBRERO,V0G792,AREQUIPA,93KXG30D6JE858316,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,FEBRERO,AZI748,LIMA,93KXG30D6JE858321,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,FEBRERO,AZK927,LIMA,93KXG30D9KE860358,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,AZJ938,LIMA,93KXG30D1KE860359,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0H762,AREQUIPA,YV2XG30D1KA841147,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0H761,AREQUIPA,YV2XG30D0KA840572,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0H714,AREQUIPA,YV2XG30D6KA841127,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,V0G899,AREQUIPA,YV2XG30DXKA840997,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,AZK827,LIMA,93KXG30D9JE859281,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL,DIESEL,6X4,41000,2,2018
2019,FEBRERO,AZK751,LIMA,93KXG30D4JE859278,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL,DIESEL,6X4,41000,2,2018
2019,FEBRERO,H2U948,CHIMBOTE,93KXSW0R0FE213781,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R ,BRAZIL,DIESEL,6X4,41000,2,2015
2019,FEBRERO,H2U947,CHIMBOTE,93KXSW0X0FE818112,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4R ,BRAZIL,DIESEL,6X4,41000,2,2015
2019,FEBRERO,AZP790,LIMA,93KXG30G5JE857963,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO854,LIMA,93KXG30G2JE857233,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO853,LIMA,93KXG30G4JE857118,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO852,LIMA,93KXG30G8JE857235,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO780,LIMA,93KXG30GXJE857227,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO781,LIMA,93KXG30G0JE856972,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,V0H744,AREQUIPA,93KXG30GXJE858429,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO824,LIMA,93KXG30G1JE857122,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO839,LIMA,93KXG30G4JE857225,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO840,LIMA,93KXG30G1JE858115,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO713,LIMA,93KXG30GXJE857232,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO701,LIMA,93KXG30G2JE857228,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO714,LIMA,93KXG30G9JE857121,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO700,LIMA,93KXG30G3JE856973,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZN949,LIMA,93KXG30G5JE857234,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZO715,LIMA,93KXG30G2JE857962,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZN871,LIMA,93KXG30G7JE857226,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZN870,LIMA,93KXG30GXJE858118,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZN899,LIMA,93KXG30G7JE857231,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZN900,LIMA,93KXG30G6JE857120,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2019
2019,FEBRERO,AZN896,LIMA,93KXG30GXJE857961,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,AZM943,LIMA,93KXG30G2JE857400,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,FEBRERO,Z6Z892,MOQUEGUA,93KX1D1A0KE863047,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX11 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,20500,2,2019
2019,FEBRERO,Z6Z891,MOQUEGUA,93KX1D1A8KE863046,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX11 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,20500,2,2019
2019,FEBRERO,Z6Z877,MOQUEGUA,93KX1D1A3KE862967,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX11 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,20500,2,2019
2019,FEBRERO,EAB807,LIMA,93KP0R1A9JE161530,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,16800,2,2018
2019,FEBRERO,EAB799,LIMA,93KP0R1A1JE161531,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,16800,2,2018
2019,FEBRERO,AZP823,LIMA,93KP0S1C4KE162560,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X2R,BRAZIL                                                      ,DIESEL,6X2,24000,2,2019
2019,FEBRERO,V0G749,AREQUIPA,93KK0S1D5KE162924,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,3,2019
2019,FEBRERO,T9V822,TRUJILLO,93KP0S1D4KE162564,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,2,2019
2019,FEBRERO,V0H773,AREQUIPA,9BVRG40D5KE861380,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,FEBRERO,AZN729,LIMA,9BVRG30D6KE861714,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZK899,LIMA,9BVRG30D8KE861484,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZP711,LIMA,9BVRSW0D4JE851937,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZP700,LIMA,9BVRSW0D1JE851936,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZM930,LIMA,9BVRG30D8JE855686,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZM891,LIMA,9BVRG30D7JE857046,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZI795,LIMA,9BVRG30D8JE856684,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZI745,LIMA,9BVRG30D6JE858555,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZM822,LIMA,9BVRG30D6KE859451,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZL701,LIMA,9BVRG30D1KE860078,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZK887,LIMA,9BVRG30DXKE860773,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZM932,LIMA,9BVRG30D4JE859266,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL,DIESEL,6X4,28500,2,2018
2019,FEBRERO,AZJ852,LIMA,9BVRG30D8KE859485,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T ,BRAZIL,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZI886,LIMA,9BVRG30D4KE860293,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZO885,LIMA,YV2RG30DXKA841009,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2019
2019,FEBRERO,AZM910,LIMA,YV2RG30D3KA841000,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2019
2019,FEBRERO,AZM700,LIMA,YV2RG30D1KA840993,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2019
2019,FEBRERO,AZL874,LIMA,YV2RG30D0KA841035,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2019
2019,FEBRERO,AZJ797,LIMA,YV2RG40D3JA831023,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2018
2019,FEBRERO,AZL717,LIMA,YV2RG30D2KA838637,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2019
2019,FEBRERO,AZJ934,LIMA,YV2RG30D6KA838642,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2019
2019,FEBRERO,AZI743,LIMA,YV2RG30D2KA839044,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2019
2019,FEBRERO,AZI744,LIMA,YV2RG30D0KA838586,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4 T,SWEDEN                                                      ,DIESEL,6X4,28100,2,2019
2019,FEBRERO,AZM732,LIMA,9BVXG20D7KE860534,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZM754,LIMA,9BVXG20D0KE860479,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,AZL907,LIMA,9BVXG20D9KE860589,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
2019,FEBRERO,V0G863,AREQUIPA,9BVXG20D5KE860644,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FM 6X4 T ,BRAZIL                                                      ,DIESEL,6X4,28500,2,2019
