ANIO;MARCA;MODELO;CAMIONES_TRACTO;CARROCERIA;ANIOFAB;PESOBRUTO;FORMULA_RODANTE;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;TTL;ORIGEN;TIPO;CLASE_FINAL
2017;MITSUBISHI;FJ2528 R 6X2 CHC;CAMIONES;CABINADO;2016;25000;6X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Japon;RIGID;MHDV
2017;MITSUBISHI;FJ2528 R 6X2 CHC;CAMIONES;CABINADO;2017;25000;6X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Japon;RIGID;MHDV
2017;MITSUBISHI;FM1060 EURO 3;CAMIONES;CABINADO;2016;16000;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Japon;RIGID;MHDV
2017;MITSUBISHI;FUSO FM;CAMIONES;CABINADO;2016;16000;4X2;0;0;0;0;0;1;0;0;0;0;1;0;2;Japon;RIGID;MHDV
2017;MITSUBISHI;FUSO FM;CAMIONES;CABINADO;2016;16000;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2017;MITSUBISHI;2528 D 6X4 16C;CAMIONES;VOLQUETE;2016;25000;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Japon;RIGID;MHDV
2017;PLUTO B1;BJ1040P1U53;CAMIONES;BARANDA;2015;10400;4X2;0;0;0;0;0;0;0;2;0;0;0;0;2;Chino;RIGID;MDV
2017;SCANIA;P310 B6X4;CAMIONES;CABINADO;2017;28100;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2017;41000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;HDV
2017;SCANIA;G460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;2;0;0;0;0;0;0;2;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X2;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X2;0;0;0;0;0;0;0;0;2;2;0;0;4;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X2;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;0;0;3;2;0;5;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;0;0;0;0;10;10;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;1;2;0;0;0;3;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;14;5;3;0;0;0;0;0;0;0;0;0;22;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;1;1;1;2;0;0;0;0;0;5;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;P410 A4X2;TRACTOCAMIONES;REMOLCADOR;2017;20500;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Europea;TRACTO;MHDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2015;41000;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B8X4;CAMIONES;CABINADO;2015;50000;8X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2016;39000;8X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2017;39000;8X4;0;0;0;0;0;0;0;10;0;0;1;0;11;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2016;48000;8X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2017;48000;8X4;0;0;0;0;0;0;0;0;2;0;0;0;2;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2016;48000;8X4;0;0;0;20;0;3;0;0;0;0;0;0;23;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2017;48000;8X4;0;0;0;0;12;5;0;0;0;0;0;0;17;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2017;39000;8X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P310 B6X4;CAMIONES;CABINADO;2017;28100;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;HDV
2017;SCANIA;P310 B6X4;CAMIONES;CABINADO;2017;28100;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;HDV
2017;SCANIA;P360 B8X4;CAMIONES;CABINADO;2017;39000;8X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;HDV
2017;SCANIA;P410 B6X4;CAMIONES;CABINADO;2017;28500;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P410 B8X4;CAMIONES;CABINADO;2017;28500;8X4;0;0;0;0;0;0;0;0;1;0;1;0;2;Europea;RIGID;HDV
2017;SCANIA;P410 CB8X8;CAMIONES;CABINADO;2016;48000;8X8;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2016;41000;6X4;0;0;0;0;0;0;0;2;0;3;7;0;12;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2016;41000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2016;41000;6X4;0;2;0;0;0;0;0;0;0;0;0;0;2;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2016;41000;6X4;2;0;0;0;0;1;0;0;0;0;0;0;3;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2014;41000;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B8X4;CAMIONES;CABINADO;2014;50000;8X4;0;1;6;1;0;0;0;0;0;0;0;0;8;Europea;RIGID;HDV
2017;SCANIA;R460 B6X4;CAMIONES;CABINADO;2017;28500;6X4;0;0;0;0;1;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;R460 B6X4;CAMIONES;CABINADO;2016;28500;6X4;0;2;0;0;0;0;0;0;0;0;0;0;2;Europea;RIGID;HDV
2017;SCANIA;P360 B4X4;CAMIONES;CAMION GRUA;2014;22000;4X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;MHDV
2017;SCANIA;G460 B8X4;CAMIONES;EXPLOSIVOS;2017;50000;8X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;EXPLOSIVOS;2016;41000;6X4;0;0;0;0;1;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;VOLQUETE;2017;48000;8X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;HDV
2017;SCANIA;P410 B6X4;CAMIONES;VOLQUETE;2016;28500;6X4;0;0;0;0;0;0;0;0;4;7;0;0;11;Europea;RIGID;HDV
2017;SCANIA;G410 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;30000;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;TRACTO;HDV
2017;SCANIA;G460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;TRACTO;HDV
2017;SCANIA;G460 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;26500;6X4;0;17;20;0;0;0;0;0;0;0;0;0;37;Europea;TRACTO;HDV
2017;SCANIA;P410 A4X2;TRACTOCAMIONES;REMOLCADOR;2016;20500;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;TRACTO;MHDV
2017;SCANIA;P410 A4X2;TRACTOCAMIONES;REMOLCADOR;2017;20500;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;TRACTO;MHDV
2017;SCANIA;P410 A4X2;TRACTOCAMIONES;REMOLCADOR;2017;20500;4X2;0;0;0;0;0;0;0;3;0;0;1;0;4;Europea;TRACTO;MHDV
2017;SCANIA;P410 A4X2;TRACTOCAMIONES;REMOLCADOR;2016;20500;4X2;0;0;2;0;0;0;0;0;0;0;0;0;2;Europea;TRACTO;MHDV
2017;SCANIA;P410 A4X2;TRACTOCAMIONES;REMOLCADOR;2017;20500;4X2;0;0;0;1;2;3;0;0;0;0;0;0;6;Europea;TRACTO;MHDV
2017;SCANIA;P410 A6X2;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X2;0;0;0;0;0;0;0;4;4;0;4;0;12;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X2;TRACTOCAMIONES;REMOLCADOR;2016;26500;6X2;0;2;0;0;0;0;0;0;0;0;0;0;2;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X2;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;0;0;0;0;5;5;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;5;4;6;1;0;16;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;26500;6X4;1;0;0;6;0;6;4;0;0;0;0;0;17;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;3;0;0;0;0;0;0;3;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X4;TRACTOCAMIONES;REMOLCADOR;2015;26500;6X4;0;0;1;1;0;0;0;0;0;0;0;0;2;Europea;TRACTO;HDV
2017;SCANIA;R 580 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;35000;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R460 A4X2;TRACTOCAMIONES;REMOLCADOR;2016;26500;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;0;0;3;0;0;3;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;0;0;3;3;0;6;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;0;0;0;0;5;5;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;1;3;0;0;0;4;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;0;0;0;1;0;1;0;0;0;0;0;0;2;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;4;3;8;0;0;0;0;0;0;0;0;0;15;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;7;12;12;6;0;0;0;0;0;37;Europea;TRACTO;HDV
2017;SCANIA;R580 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;33500;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R580 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R580 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;TRACTO;HDV
2017;SCANIA;G410 B6X4;CAMIONES;CABINADO;2017;35000;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;HDV
2017;SCANIA;G460 B6X4;CAMIONES;CABINADO;2017;39000;6X4;0;0;0;0;0;0;0;0;0;0;0;2;2;Europea;RIGID;HDV
2017;SCANIA;G460 B6X4;CAMIONES;CABINADO;2017;39000;6X4;0;0;0;0;0;0;0;2;2;1;2;0;7;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2017;39000;8X4;0;0;0;0;0;0;0;0;0;0;2;0;2;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2017;48000;8X4;0;0;0;0;0;0;0;0;10;0;0;0;10;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2017;39000;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2017;48000;8X4;0;0;0;0;2;5;0;0;0;0;0;0;7;Europea;RIGID;HDV
2017;SCANIA;G460 B8X4;CAMIONES;CABINADO;2016;48000;8X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P310 B6X4;CAMIONES;CABINADO;2017;28100;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;HDV
2017;SCANIA;P410 B6X4;CAMIONES;CABINADO;2017;28500;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P410 B6X4;CAMIONES;CABINADO;2016;28500;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2016;41000;6X4;0;0;0;0;0;0;0;0;1;0;2;0;3;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2017;41000;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2016;41000;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;CABINADO;2015;41000;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;P460 B8X4;CAMIONES;CABINADO;2015;50000;8X4;0;5;0;0;0;0;0;0;0;0;0;0;5;Europea;RIGID;HDV
2017;SCANIA;P460 B6X4;CAMIONES;EXPLOSIVOS;2016;41000;6X4;0;0;0;0;1;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2017;SCANIA;G460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;2;1;0;0;0;3;Europea;TRACTO;HDV
2017;SCANIA;G460 A6X4;TRACTOCAMIONES;REMOLCADOR;2015;26500;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;G460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;P410 A4X2;TRACTOCAMIONES;REMOLCADOR;2017;20500;4X2;0;0;0;0;0;0;0;0;0;2;5;0;7;Europea;TRACTO;MHDV
2017;SCANIA;P410 A4X2;TRACTOCAMIONES;REMOLCADOR;2016;20500;4X2;0;2;0;0;0;0;0;0;0;0;0;0;2;Europea;TRACTO;MHDV
2017;SCANIA;P410 A6X2;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;26500;6X4;0;0;0;0;0;0;0;2;0;0;1;0;3;Europea;TRACTO;HDV
2017;SCANIA;P410 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;26500;6X4;0;0;0;1;0;1;0;0;0;0;0;0;2;Europea;TRACTO;HDV
2017;SCANIA;R460 A4X2;TRACTOCAMIONES;REMOLCADOR;2017;20500;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Europea;TRACTO;MHDV
2017;SCANIA;R460 A6X2;TRACTOCAMIONES;REMOLCADOR;2016;26500;6X2;0;2;0;0;0;0;0;0;0;0;0;0;2;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;0;0;8;0;0;0;0;0;0;0;0;0;8;Europea;TRACTO;HDV
2017;SCANIA;R460 A6X4;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R580 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Europea;TRACTO;HDV
2017;SCANIA;R580 A6X4;TRACTOCAMIONES;REMOLCADOR;2016;28500;6X4;1;1;0;0;0;0;0;0;0;0;0;0;2;Europea;TRACTO;HDV
2017;SHACMAN;CK180-10T;CAMIONES;CABINADO;2014;18000;4X2;0;0;0;0;0;0;0;0;2;0;0;0;2;Chino;RIGID;MHDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2017;41000;6X4;0;0;0;0;0;0;0;4;0;0;0;0;4;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2016;41000;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2017;41000;6X4;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2015;41000;6X4;0;1;1;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;HDV
2017;SHACMAN;SX4257JT384T;TRACTOCAMIONES;REMOLCADOR;2016;30500;6X4;0;0;0;0;0;0;0;0;1;0;1;0;2;Chino;TRACTO;HDV
2017;SHACMAN;33X-4Z;CAMIONES;BOMBA HORMIGONERA;2016;33500;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;YC130-5T;CAMIONES;CABINADO;2014;9000;4X2;0;1;1;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;LDV
2017;SHACMAN;YC130-5T;CAMIONES;CABINADO;OTROS;9000;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;LDV
2017;SHACMAN;CW21NC-12T;CAMIONES;CABINADO;2015;18600;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;MHDV
2017;SHACMAN;SX3255DT384;CAMIONES;CABINADO;2017;41000;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3317DV306C;CAMIONES;CABINADO;2015;51000;8X4;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3317DV306C;CAMIONES;CABINADO;2015;51000;8X4;7;1;0;0;0;0;0;0;0;0;0;0;8;Chino;RIGID;HDV
2017;SHACMAN;SX5255GJB6R364C;CAMIONES;CABINADO;2017;39500;6X4;0;0;0;0;0;0;0;3;0;0;2;0;5;Chino;RIGID;HDV
2017;SHACMAN;YC140N-5T;CAMIONES;CABINADO;2015;12200;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2017;SHACMAN;YC140N-5T;CAMIONES;CABINADO;2015;12200;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;MDV
2017;SHACMAN;SX5255GJBJR364;CAMIONES;HORMIGONERA;2015;39500;6X4;0;1;1;1;0;0;0;0;0;0;0;0;3;Chino;RIGID;HDV
2017;SHACMAN;SX5257GJBDR364C;CAMIONES;HORMIGONERA;2014;39230;6X4;6;1;1;0;0;0;0;0;0;0;0;0;8;Chino;RIGID;HDV
2017;SHACMAN;SX5257GJBDR364C;CAMIONES;HORMIGONERA;OTROS;39230;6X4;2;0;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;HDV
2017;SHACMAN;SX5257GJBJR364;CAMIONES;HORMIGONERA;2016;39500;6X4;0;0;0;1;1;0;0;0;0;0;0;0;2;Chino;RIGID;HDV
2017;SHACMAN;3GK42K14T35;CAMIONES;VOLQUETE;2016;9000;4X2;0;0;0;0;0;0;0;0;0;4;0;0;4;Chino;RIGID;LDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2015;41000;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX32556V384C;CAMIONES;VOLQUETE;2017;41500;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2017;41000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2017;41000;6X4;0;0;0;0;0;0;0;0;2;0;0;0;2;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2017;41000;6X4;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2016;41000;6X4;2;0;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2017;41000;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2015;41000;6X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2016;41000;6X4;0;4;0;0;0;0;0;0;0;0;0;0;4;Chino;RIGID;HDV
2017;SHACMAN;SX3255DT384;CAMIONES;VOLQUETE;2017;41000;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3255DV384;CAMIONES;VOLQUETE;2014;41500;6X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3255DV384U;CAMIONES;VOLQUETE;2016;41500;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3256DT434T;CAMIONES;VOLQUETE;2016;28500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;HDV
2017;SHACMAN;SX3256MM384C;CAMIONES;VOLQUETE;OTROS;28500;6X4;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;HDV
2017;SHACMAN;SX3256MM384C;CAMIONES;VOLQUETE;2016;28500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;HDV
2017;SHACMAN;SX3257DT384C;CAMIONES;VOLQUETE;2016;41500;6X4;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2017;SHACMAN;SX3257DT384C;CAMIONES;VOLQUETE;2016;41500;6X4;0;0;5;0;0;0;0;0;0;0;0;0;5;Chino;RIGID;HDV
2017;SHACMAN;SX33156V306C;CAMIONES;VOLQUETE;2017;51000;8X4;0;0;0;0;0;0;2;0;0;0;0;0;2;Chino;RIGID;HDV
2017;SHACMAN;XK180-10T;CAMIONES;VOLQUETE;2014;18000;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;MHDV
2017;SHACMAN;SX4185JV361C;TRACTOCAMIONES;REMOLCADOR;2017;34550;4X2;0;0;0;0;0;0;0;0;20;0;0;0;20;Chino;TRACTO;MHDV
2017;SHACMAN;SX42554V324C;TRACTOCAMIONES;REMOLCADOR;2017;30500;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;TRACTO;HDV
2017;SHACMAN;SX42554V324CS;TRACTOCAMIONES;REMOLCADOR;2016;30500;6X4;0;1;0;1;2;1;1;0;1;0;0;0;7;Chino;TRACTO;HDV
2017;SHACMAN;SX4255HR324C;TRACTOCAMIONES;REMOLCADOR;2017;28500;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;TRACTO;HDV
2017;SHACMAN;SX4255JV324C;TRACTOCAMIONES;REMOLCADOR;2017;52700;6X4;0;0;0;0;0;0;0;0;13;6;0;0;19;Chino;TRACTO;HDV
2017;SHACMAN;SX4257JT384T;TRACTOCAMIONES;REMOLCADOR;2016;30500;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;TRACTO;HDV
2017;SHACMAN;SX4257JT384T;TRACTOCAMIONES;REMOLCADOR;2014;30500;6X4;0;0;0;0;0;1;0;0;1;1;0;0;3;Chino;TRACTO;HDV
2017;SHIFENG;SF2810;CAMIONES;BARANDA;2015;4870;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2017;SHIFENG;SF2810;CAMIONES;BARANDA;2015;4870;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2017;SHIFENG;SF2810;CAMIONES;BARANDA;2016;4870;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;XLDV
2017;SHIFENG;SSF1040HDJ54-3;CAMIONES;BARANDA;2016;6300; 4X2;0;0;0;0;0;0;0;1;1;0;0;0;2;Chino;RIGID;LDV
2017;SHIFENG;F1 DUMPER;CAMIONES;VOLQUETE;2016;5300;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;XLDV
2017;SHIFENG;F2 DUMPER;CAMIONES;VOLQUETE;2016;7900; 4X2;0;0;0;0;1;0;1;0;0;0;0;0;2;Chino;RIGID;LDV
